upload_month,date,region,division,location,service_line,lead_source,inquiry_count,tour_count,conversion_count,conversion_rate,days_to_tour,days_to_move_in
2026-05,2026-05-31,"","",New Albany AW HC,HC/MC,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL,RE-Competitor,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL,WE-Community Site,1,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL,WEB-Google Business Profile,3,3,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL,WEB-Google Search,5,0,1,16.67,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL/MC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,SL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,VIL,A Place for Mom,0,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany RC SL,VIL,RE-Assisted living,0,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany RC SL,VIL,RE-Third Party Referral,0,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany RC SL,VIL,WEB-Google Search,0,2,0,0,0,0
2026-05,2026-05-31,"","",New Albany RC SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC HC,HC,RE-Hospital,28,0,16,57.14,0,0
2026-05,2026-05-31,"","",New Albany SC HC,HC,RE-Sister Community,8,0,4,50,0,0
2026-05,2026-05-31,"","",New Albany SC HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,AL,RE-Friends/Family,0,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany SC SL,AL,RE-Sister Community,2,0,2,50,0,0
2026-05,2026-05-31,"","",New Albany SC SL,AL,WEB-Google Business Profile,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,AL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,AL,WEB-Google Search,1,2,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,VIL,RE-Community Organization,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,VIL,RE-Friends/Family,1,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,VIL,WEB-Facebook Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,VIL,WEB-Google Business Profile,1,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,VIL,WEB-Google Paid,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,VIL,WEB-Google Search,4,2,0,0,0,0
2026-05,2026-05-31,"","",New Albany SC SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM HC,HC,AD-Community Sign,1,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany SM HC,HC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM HC,HC,RE-Hospital,190,0,25,13.16,0,0
2026-05,2026-05-31,"","",New Albany SM HC,HC,RE-Sister Community,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM HC,HC,WEB - Referral,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM HC,HC,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM HC,HC,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL,AD-Community Sign,0,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL,RE-Sister Community,1,0,1,50,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL,WEB-Google Business Profile,2,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL,WEB-Google Paid,4,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL/MC,AD-Community Sign,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL/MC,RE-Hospital,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,AL/MC,RE-Sister Community,1,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,SL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,SL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany SM SL,SL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC,AD-Community Sign,1,0,1,100,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC,RE-Community Organization,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC,RE-Hospital,31,0,7,22.58,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC,RE-Sister Community,4,0,3,75,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO HC,HC/MC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL,AD-Community Sign,2,1,1,25,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL,RE-Sister Community,1,2,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL,WEB-Google Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL/MC,AD-Community Sign,2,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL/MC,RE-Church,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL/MC,RE-Community Organization,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL/MC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle GO SL,AL/MC,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Castle SL,AL,AD-Community Sign,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle SL,SL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Castle SL,SL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Castle SL,SL,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Castle SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville HC,HC,RE-Friends/Family,2,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville HC,HC,RE-Hospice,1,0,1,100,0,0
2026-05,2026-05-31,"","",Noblesville HC,HC,RE-Hospital,83,0,18,21.69,0,0
2026-05,2026-05-31,"","",Noblesville HC,HC,RE-Sister Community,6,0,4,66.67,0,0
2026-05,2026-05-31,"","",Noblesville HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville HC,HC,WEB-Organic Search,1,0,1,100,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL,RE - Independent Living,0,1,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL,RE-Sister Community,0,0,2,100,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL,WEB-Google Paid,0,1,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL,WEB-Google Search,1,2,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL,WEB-Organic Search,3,1,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL/MC,A Place for Mom,0,1,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL/MC,RE-Competitor,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL/MC,RE-Hospice,0,1,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL/MC,RE-Nursing home,0,0,1,100,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL/MC,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,AD-Community Sign,3,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,AD-Directory,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,DM-Flyer,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,Direct Mail,0,1,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,RE-Sister Community,28,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Noblesville SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC,RE-Advisory Board,1,0,1,100,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC,RE-Competitor,2,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC,RE-Hospital,19,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC,RE-Sister Community,2,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC/MC,RE-Employee,1,0,1,100,0,0
2026-05,2026-05-31,"","",North Baltimore HC,HC/MC,RE-Sister Community,1,0,1,100,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL,RE-Medical Professional,0,0,1,100,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL,WE-Online Directory,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",North Baltimore SL,AL/MC,Roobrik,1,0,0,0,0,0
2026-05,2026-05-31,"","",Novi HC,HC,RE-Hospital,394,0,52,13.2,0,0
2026-05,2026-05-31,"","",Novi HC,HC,WE-Online Directory,1,0,1,100,0,0
2026-05,2026-05-31,"","",Novi HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Novi HC,HC,WEB-Google Display,1,0,1,100,0,0
2026-05,2026-05-31,"","",Novi HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Novi HC,HC,WEB-Google Search,5,0,1,20,0,0
2026-05,2026-05-31,"","",Novi HC,HC,WEB-Organic Search,2,0,1,50,0,0
2026-05,2026-05-31,"","",Novi SL,AL,RE-Sister Community,6,1,1,12.5,0,0
2026-05,2026-05-31,"","",Novi SL,AL,WEB-Google Paid,5,0,0,0,0,0
2026-05,2026-05-31,"","",Novi SL,AL,WEB-Google Search,1,0,1,50,0,0
2026-05,2026-05-31,"","",Novi SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Novi SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Okemos HC,HC,RE-Hospital,107,0,16,14.95,0,0
2026-05,2026-05-31,"","",Okemos HC,HC,RE-Medical Professional,2,0,0,0,0,0
2026-05,2026-05-31,"","",Okemos HC,HC,RE-Sister Community,12,0,0,0,0,0
2026-05,2026-05-31,"","",Okemos HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Okemos SL,AL,PR-Event,1,0,0,0,0,0
2026-05,2026-05-31,"","",Okemos SL,AL,RE-Hospital,0,1,0,0,0,0
2026-05,2026-05-31,"","",Okemos SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Okemos SL,AL,WEB-Google Search,5,0,0,0,0,0
2026-05,2026-05-31,"","",Okemos SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Ottawa HC,HC,Direct Mail,1,0,1,100,0,0
2026-05,2026-05-31,"","",Ottawa HC,HC,RE-Current Lead,3,0,0,0,0,0
2026-05,2026-05-31,"","",Ottawa HC,HC,RE-Hospital,22,0,10,45.45,0,0
2026-05,2026-05-31,"","",Ottawa HC,HC,RE-Medical Professional,2,0,2,100,0,0
2026-05,2026-05-31,"","",Ottawa HC,HC,RE-Sister Community,2,0,2,100,0,0
2026-05,2026-05-31,"","",Ottawa HC,HC/MC,RE-Sister Community,2,0,0,0,0,0
2026-05,2026-05-31,"","",Ottawa SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Ottawa SL,AL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Ottawa SL,VIL,RE-Sister Community,0,1,1,50,0,0
2026-05,2026-05-31,"","",Ottawa SL,VIL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Ottawa SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Ottawa SL,VIL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Ottawa SL,VIL,WEB-Organic Search,0,0,1,100,0,0
2026-05,2026-05-31,"","",Perrysburg HC,HC,"",3,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg HC,HC,MatrixCare Import,27,0,27,100,0,0
2026-05,2026-05-31,"","",Perrysburg HC,HC,RE-Hospital,2,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL,RE-Employee,0,0,1,100,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL,RE-Friends/Family,2,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL,RE-Hospital,0,0,2,100,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL,Roobrik,2,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL,WEB-Google Display,1,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL/MC,RE-Assisted living,0,1,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL/MC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL/MC,RE-Hospital,1,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL/MC,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Perrysburg SL,AL/MC,Roobrik,1,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,SL,RE-Assisted living,1,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,SL,Roobrik,1,0,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,SL,WEB - Referral,0,1,0,0,0,0
2026-05,2026-05-31,"","",Perrysburg SL,SL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Peru HC,HC,RE-Friends/Family,2,0,2,100,0,0
2026-05,2026-05-31,"","",Peru HC,HC,RE-Hospital,19,0,8,42.11,0,0
2026-05,2026-05-31,"","",Peru HC,HC,RE-Resident,1,0,0,0,0,0
2026-05,2026-05-31,"","",Peru HC,HC,RE-Sister Community,1,0,1,100,0,0
2026-05,2026-05-31,"","",Peru HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Peru HC,HC/MC,RE-Competitor,1,0,0,0,0,0
2026-05,2026-05-31,"","",Peru SL,AL,RE-Friends/Family,1,1,0,0,0,0
2026-05,2026-05-31,"","",Peru SL,AL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Peru SL,AL,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Peru SL,AL,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Peru SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Peru SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Petersburg HC,HC,PR-Event,1,0,0,0,0,0
2026-05,2026-05-31,"","",Petersburg HC,HC,RE-Friends/Family,3,0,3,100,0,0
2026-05,2026-05-31,"","",Petersburg HC,HC,RE-Hospital,28,0,8,28.57,0,0
2026-05,2026-05-31,"","",Petersburg HC,HC,RE-Resident,1,0,1,100,0,0
2026-05,2026-05-31,"","",Petersburg HC,HC,RE-Sister Community,4,0,2,50,0,0
2026-05,2026-05-31,"","",Pickerington HC,HC,RE-Community Organization,1,0,1,100,0,0
2026-05,2026-05-31,"","",Pickerington HC,HC,RE-Hospice,5,0,3,60,0,0
2026-05,2026-05-31,"","",Pickerington HC,HC,RE-Hospital,170,0,30,17.65,0,0
2026-05,2026-05-31,"","",Pickerington HC,HC,RE-Sister Community,4,0,2,50,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL,RE-Sister Community,0,1,1,50,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL,WEB-Organic Search,1,0,1,50,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL/MC,RE-Friends/Family,0,0,1,100,0,0
2026-05,2026-05-31,"","",Pickerington SL,AL/MC,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Pickerington SL,SL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,SL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,SL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,SL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,SL,WEB-Organic Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Pickerington SL,VIL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Portage HC,HC,AD-Community Sign,1,0,1,100,0,0
2026-05,2026-05-31,"","",Portage HC,HC,WEB-Facebook Paid,1,0,1,100,0,0
2026-05,2026-05-31,"","",Portage HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Portage HC,HC,WEB-Google Search,1,0,1,100,0,0
2026-05,2026-05-31,"","",Portage SL,AL,AD-Billboard,2,0,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL,WEB-Bing Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL,WEB-Facebook Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL,WEB-Google Business Profile,2,0,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL,WEB-Google Paid,10,1,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL,WEB-Organic Search,4,1,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL/MC,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL/MC,WEB-Google Business Profile,0,1,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,AL/MC,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Portage SL,SL,RE-Community Organization,1,0,0,0,0,0
2026-05,2026-05-31,"","",Princeton HC,HC,RE-Friends/Family,6,0,3,50,0,0
2026-05,2026-05-31,"","",Princeton HC,HC,RE-Hospital,15,0,3,20,0,0
2026-05,2026-05-31,"","",Princeton HC,HC,RE-Sister Community,6,0,5,83.33,0,0
2026-05,2026-05-31,"","",Princeton SL,AL,DM-Event Invite,1,0,0,0,0,0
2026-05,2026-05-31,"","",Princeton SL,AL,RE-Friends/Family,2,1,0,0,0,0
2026-05,2026-05-31,"","",Princeton SL,AL,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Princeton SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond FP HC,HC,RE-Hospital,41,0,10,24.39,0,0
2026-05,2026-05-31,"","",Richmond FP HC,HC,RE-Sister Community,10,0,4,40,0,0
2026-05,2026-05-31,"","",Richmond FP HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond FP HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond FP SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond FP SL,AL,WEB-Organic Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Richmond FP SL,AL/MC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond FP SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond SR HC,HC,RE-Competitor,1,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond SR HC,HC,RE-Friends/Family,10,0,8,80,0,0
2026-05,2026-05-31,"","",Richmond SR HC,HC,RE-Hospital,35,0,11,31.43,0,0
2026-05,2026-05-31,"","",Richmond SR HC,HC,RE-Medical Professional,7,0,3,42.86,0,0
2026-05,2026-05-31,"","",Richmond SR HC,HC,RE-Sister Community,7,0,2,28.57,0,0
2026-05,2026-05-31,"","",Richmond SR SL,AL,RE-Sister Community,3,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond SR SL,AL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond SR SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Richmond SR SL,AL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Romeo HC,HC,RE-Hospital,313,0,48,15.34,0,0
2026-05,2026-05-31,"","",Romeo HC,HC,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo IL SL,SL,RE - Independent Living,0,1,0,0,0,0
2026-05,2026-05-31,"","",Romeo IL SL,SL,RE-Competitor,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo IL SL,SL,RE-Friends/Family,0,1,0,0,0,0
2026-05,2026-05-31,"","",Romeo IL SL,SL,RE-Sister Community,3,0,2,40,0,0
2026-05,2026-05-31,"","",Romeo IL SL,SL,RE-Third Party Referral,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,AL,RE-Community Organization,0,0,1,100,0,0
2026-05,2026-05-31,"","",Romeo SL,AL,RE-Resident,0,1,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,AL,RE-Sister Community,0,4,3,42.86,0,0
2026-05,2026-05-31,"","",Romeo SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,AL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,AL,WEB-Organic Search,5,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,AL/MC,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,SL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,SL,RE-Sister Community,4,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,SL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,SL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Romeo SL,SL,WEB-Organic Search,4,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,AL,PR-Event,3,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,AL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,AL/MC,PR-Event,2,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,AL/MC,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,AD-Community Sign,3,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,PR-Event,39,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,WEB-Facebook Paid,5,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,WEB-Google Business Profile,3,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Scio Township SL,SL,WEB-Organic Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Scottsburg HC,HC,RE-Hospital,26,0,13,50,0,0
2026-05,2026-05-31,"","",Scottsburg HC,HC,RE-Physician,1,0,1,100,0,0
2026-05,2026-05-31,"","",Scottsburg HC,HC,RE-Sister Community,2,0,0,0,0,0
2026-05,2026-05-31,"","",Scottsburg SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Scottsburg SL,AL,WEB-Google Search,2,0,1,33.33,0,0
2026-05,2026-05-31,"","",Scottsburg SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Seymour HC,HC,RE-Competitor,1,0,1,100,0,0
2026-05,2026-05-31,"","",Seymour HC,HC,RE-Friends/Family,2,0,1,50,0,0
2026-05,2026-05-31,"","",Seymour HC,HC,RE-Hospice,1,0,0,0,0,0
2026-05,2026-05-31,"","",Seymour HC,HC,RE-Hospital,42,0,16,38.1,0,0
2026-05,2026-05-31,"","",Seymour HC,HC,RE-Physician,1,0,1,100,0,0
