TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
Okemos - 2504,6526,235569,504,Ovid Healthcare Center,,9480 E M 21,Ovid,MI,48866,43.000348,-84.37762,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.721995,-84.406931","43.000348,-84.377620",35 mins
Okemos - 2504,16647,,504,Woodlands of Dewitt,Sparrow,910 Woodlands Drive,DeWitt,MI,48820,42.834797,-84.569894,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2025-06-20,,,5400,,,,,,,,,,2025-06-20,2022-01-01,,5450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,1500,2000,,,,600,1200,1800,2400,,,,,,,,,,2000,,yes,2000,,yes,,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.721995,-84.406931","42.834797,-84.569894",22 mins
Okemos - 2504,6314,235279,504,"Holt Senior Care And Rehab Center, L L C",,5091 Willoughby Rd,Holt,MI,48842,42.654072,-84.547233,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.721995,-84.406931","42.654072,-84.547233",20 mins
Okemos - 2504,6318,235283,504,Medilodge Of East Lansing,,1843 N Hagadorn Rd,East Lansing,MI,48823,42.748026,-84.462301,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.721995,-84.406931","42.748026,-84.462301",11 mins
Holland - 522,6509,235548,522,"Inn At Freedom Village, The",,145 Columbia Ave,Holland,MI,49423,42.792705,-86.098674,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.792705,-86.098674",7 mins
Holland - 522,6347,235327,522,Laurels Of Hudsonville (The),Ciena Healthcare,3650 Van Buren Street,Hudsonville,MI,49426,42.870341,-85.872351,ROOFTOP,HC,True,False,False,False,False,2026-07-10,2024-12-01,3,429,429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.870341,-85.872351",21 mins
Holland - 522,20682,,522,Harbor Rehab,Harborrehab,2060 Health Drive Southwest,Wyoming,MI,49519,42.859199,-85.715166,ROOFTOP,HC,True,False,False,False,False,2026-07-08,2024-01-01,5,497,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.859199,-85.715166",24 mins
Holland - 522,6630,235717,522,Waterford Place,Sunset Senior Communities,1725 Port Sheldon Street,Georgetown Township,MI,49428,42.886886,-85.825032,ROOFTOP,"AL, IL",False,True,False,True,False,,,,,,,,,,,2026-07-09,,,6862,,8009,,,9712,,,,,,,,,,,,,,,2026-07-09,,,,1394,1924,,,1924,600,,1394,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,164389,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.886886,-85.825032",22 mins
Holland - 522,6490,235525,522,Heritage Nursing And Rehabilitation Community,Atrium Centers,320 East Central Avenue,Zeeland,MI,49464,42.809937,-86.01097,ROOFTOP,HC,True,False,False,False,False,2024-09-13,2024-12-31,3,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.809937,-86.010970",11 mins
Holland - 522,6430,235450,522,Allendale Nursing And Rehabilitation Community,,11007 Radcliff Dr,Allendale,MI,49401,42.968405,-85.908254,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.968405,-85.908254",31 mins
Holland - 522,6429,235447,522,Grace Of Douglas,,243 Wiley Rd,Douglas,MI,49406,42.636472,-86.194397,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.636472,-86.194397",19 mins
Holland - 522,6357,235347,522,Providence Christian Healthcare & Rehab Ctr,,285 N State St,Zeeland,MI,49464,42.817118,-86.018984,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.817118,-86.018984",11 mins
Holland - 522,6384,235378,522,Resthaven Care Center,,280 W 40th St,Holland,MI,49423,42.761455,-86.121954,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.761455,-86.121954",8 mins
Holland - 522,6582,235638,522,Medilodge Of Holland,,1221 E 16th St,Holland,MI,49423,42.783431,-86.056734,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.783431,-86.056734",3 mins
Holland - 522,6575,235630,522,Medilodge Of Wyoming,Extendicare,2786 56th Street Southwest,Wyoming,MI,49418,42.861933,-85.732374,ROOFTOP,HC,True,False,False,False,False,2026-07-10,2025-01-01,,405,405,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.861933,-85.732374",25 mins
Holland - 522,6364,235355,522,Metron Of Lamont,,13030 144th Ave,Lamont,MI,49430,43.005694,-86.144585,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","43.005694,-86.144585",26 mins
Holland - 522,6278,235213,522,Allegan County Medical Care Fa,,3265 122nd Ave,Allegan,MI,49010,42.579135,-85.860122,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.579135,-85.860122",26 mins
Holland - 522,21727,,522,Aurora Pond,Storypoint ,2380 Aurora Pond Drive Southwest,Wyoming,MI,49519,42.864092,-85.721469,ROOFTOP,IL,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-21,,4,3500,3900,4600,,,,500,3200,3600,4000,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.864092,-85.721469",25 mins
Holland - 522,22916,,522,Quincy Place,Traditions Communities,12300 Quincy Street,Holland,MI,49424,42.839858,-86.085731,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2025-06-17,,,4895,5495,,,,,,,,,2025-06-17,,,7450,,,,1500,,,2025-06-17,,,,,,,,,,3695,4500,,,,,450,,,,,,,,,,,,,,,0,500,750,1000,1250,,,,,,,,,,,,,,,,3000,,Included,3500,,Included,2500,,No,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","42.839858,-86.085731",9 mins
Holland - 522,22938,,522,Lakeshore Assisted Living,Baruch Senior Ministries,15225 Clovernook Drive,Grand Haven,MI,49417,43.046231,-86.192703,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-06-11,,,5900,,,,5400,,,,,,2026-06-11,,,6200,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,yes,,2500,yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.781160,-86.075442","43.046231,-86.192703",27 mins
Novi - 2510,6249,235120,510,Marycrest Manor,,15475 Middlebelt Rd,Livonia,MI,48154,42.368958,-83.333086,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.368958,-83.333086",17 mins
Novi - 2510,6398,235402,510,The Villa At Great Lakes Crossing,,22811 W Seven Mile Rd,Detroit,MI,48219,42.42864,-83.26971,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.428640,-83.269710",17 mins
Novi - 2510,6394,235396,510,The Villa At Silverbell Estates,,1255 W Silverbell Rd,Orion,MI,48359,42.722376,-83.26989,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.722376,-83.269890",42 mins
Novi - 2510,6452,235479,510,Autumnwood Of Livonia,,14900 Middlebelt Rd,Livonia,MI,48154,42.368958,-83.333086,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.368958,-83.333086",17 mins
Novi - 2510,6451,235477,510,Boulevard Health Center,,3500 West South Boulevard,Rochester Hills,MI,48309,42.624094,-83.203664,ROOFTOP,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.624094,-83.203664",37 mins
Novi - 2510,6616,235703,510,Oakland Manor Nursing & Rehab Center Llc,,50 N Perry,Pontiac,MI,48342,42.63852,-83.2907,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.638520,-83.290700",31 mins
Novi - 2510,6615,235702,510,"Wellbridge Of Novi, Llc",Frank Eisenhower,48300 West 11 Mile Road,Novi,MI,48374,42.480534,-83.523345,ROOFTOP,HC,True,False,False,False,False,2026-07-10,2025-01-01,2,500,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,"42.494794,-83.460137","42.480534,-83.523345",11 mins
Novi - 2510,6298,235252,510,Lourdes Nursing Home,,2300 Watkins Lake Road,Waterford Township,MI,48328,42.673124,-83.354475,ROOFTOP,"AL, AL-MC, HC, IL",True,True,True,True,False,2021-07-13,2022-01-01,,355,,294,,,,,2021-07-13,2022-01-01,,4900,,5500,,,,,,,,2021-07-13,2022-01-01,,6900,,,,,,,2021-07-13,2022-01-01,,1177,2536,2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,yes,,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.673124,-83.354475",33 mins
Novi - 2510,6287,235234,510,"Heritage Manor Nursing And Rehab Center, Llc",,9500 Grand River Ave,Detroit,MI,48204,42.376522,-83.158299,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.376522,-83.158299",25 mins
Novi - 2510,6285,235228,510,Hope Healthcare Center,,38410 Cherry Hill Rd,Westland,MI,48185,42.309381,-83.417916,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.309381,-83.417916",19 mins
Novi - 2510,6306,235262,510,West Hickory Haven,Peplinski Group,3310 West Commerce Road,Milford,MI,48380,42.600081,-83.661527,ROOFTOP,HC,True,False,False,False,False,2026-06-30,2025-01-01,0,390,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.600081,-83.661527",23 mins
Novi - 2510,6593,235650,510,Medilodge Of Milford,,555 Highland Avenue,Milford,MI,48381,42.59342,-83.606817,ROOFTOP,HC,True,False,False,False,False,2026-06-30,2025-01-01,0,425,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.593420,-83.606817",21 mins
Novi - 2510,6304,235260,510,Regency At Waterford,,1901 N Telegraph,Waterford,MI,48628,42.66841,-83.32966,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.668410,-83.329660",34 mins
Novi - 2510,6611,235668,510,Wellbridge Of Brighton,Nexcare,2200 Dorr Road,Howell,MI,48843,42.568834,-83.835693,ROOFTOP,HC,True,False,False,False,False,2026-06-10,,,575,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.568834,-83.835693",25 mins
Novi - 2510,6612,235669,510,Maple Manor Rehab Center Of Novi Inc,Evangelista's ,31215 Novi Road,Novi,MI,48377,42.525094,-83.467781,ROOFTOP,HC,True,False,False,False,False,2026-07-10,2025-01-01,2,660,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,"42.494794,-83.460137","42.525094,-83.467781",8 mins
Novi - 2510,6606,235663,510,Notting Hill Of West Bloomfield,CIENA,6535 Drake Road,West Bloomfield Township,MI,48322,42.54071,-83.399219,ROOFTOP,HC,True,False,False,False,False,2019-07-25,2019-07-25,,457,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.540710,-83.399219",12 mins
Novi - 2510,6598,235655,510,Camelot Hall Convalescent Ctr,,35100 Ann Arbor Trail,Livonia,MI,48150,42.356157,-83.388511,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.356157,-83.388511",18 mins
Novi - 2510,6600,235657,510,Regency At Canton,,45900 Geddes Rd,Canton,MI,48188,42.277694,-83.491259,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.277694,-83.491259",20 mins
Novi - 2510,6607,235664,510,Cambridge South Healthcare Ctr,,18200 W 13 Mile Rd,Beverly Hills,MI,48025,42.516555,-83.244426,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.516555,-83.244426",22 mins
Novi - 2510,6439,235461,510,Mission Point Clarkston,,4800 Clintonville Road,Clarkston,MI,48346,42.711848,-83.34763,ROOFTOP,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.711848,-83.347630",38 mins
Novi - 2510,6440,235462,510,Beaumont Commons-Farmington Hills,Beaumont hospital System,21450 Archwood Circle,Farmington Hills,MI,48336,42.448627,-83.349415,ROOFTOP,HC,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.448627,-83.349415",11 mins
Novi - 2510,6432,235452,510,Regency Heights-detroit,,19100 W Seven Mile Rd,Detroit,MI,48219,42.43073,-83.23031,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.430730,-83.230310",22 mins
Novi - 2510,6426,235444,510,Westwood Nursing Center,,16588 Schaefer,Detroit,MI,48235,42.412493,-83.179505,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.412493,-83.179505",24 mins
Novi - 2510,6427,235445,510,Fairlane Senior Care And Rehab Center,,15750 Joy Rd,Detroit,MI,48228,42.358224,-83.200074,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.358224,-83.200074",23 mins
Novi - 2510,21730,,510,Cranberry Park West Bloomfield,Cranberry Park,2450 Haggerty Road,West Bloomfield Township,MI,48323,42.559063,-83.437921,ROOFTOP,AL,False,True,False,False,False,,,,,,,,,,,2025-06-23,2025-01-01,2,,,6000,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,included,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.559063,-83.437921",10 mins
Novi - 2510,6462,235489,510,The Villa At Green Lake Estates,,6470 Alden Dr,West Bloomfield,MI,48033,42.59343,-83.41139,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.593430,-83.411390",20 mins
Novi - 2510,6465,235492,510,Sheffield Manor Nursing & Rehab Center,,15311 Schaefer Ave,Detroit,MI,48227,42.40267,-83.17975,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.402670,-83.179750",25 mins
Novi - 2510,6470,235502,510,Beaumont Health & Rehab Center - Oakwood Common,,16391 Rotunda Dr,Dearborn,MI,48120,42.303856,-83.192478,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.303856,-83.192478",27 mins
Novi - 2510,6460,235487,510,Heartland-west Bloomfield,,6950 Famington Rd,West Bloomfield,MI,48322,42.536266,-83.381195,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.536266,-83.381195",15 mins
Novi - 2510,6461,235488,510,West Bloomfield Nursing & Conv,,6445 W Maple Rd,West Bloomfield,MI,48322,42.54084,-83.39667,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.494794,-83.460137","42.540840,-83.396670",13 mins
