PKDate1,DisplayDept,DisplayPayer,BudgetResidentCensus,ActualResidentCensus,Textbox5,AvailableBeds,AvailableUnits,Budgeted_Occupied_Units,Units_Beds_Occupied,Unit_Bed_Vacancy,ADC,PADC,MTD_MCAdmits,MTD_MCDisch,Prior_MCAdmits,Prior_MCDisch,Licenensed_Beds_Units12,Unlicenensed_Beds_Units8,BudgetResidentCensus1,ActualResidentCensus1,Textbox29,AvailableBeds1,AvailableUnits1,Budgeted_Occupied_Units1,Units_Beds_Occupied1,Unit_Bed_Vacancy1,Textbox98,Textbox101,ADC1,PADC1,MTD_MCAdmits1,MTD_MCDisch1,Prior_MCAdmits1,Prior_MCDisch1,Licenensed_Beds_Units13,Unlicenensed_Beds_Units18,Textbox106,ActualResidentCensus2,Textbox108,AvailableBeds2,AvailableUnits2,Budgeted_Occupied_Units2,Units_Beds_Occupied2,Unit_Bed_Vacancy2,Textbox105,Textbox115,ADC2,PADC2,MTD_MCAdmits2,MTD_MCDisch2,Prior_MCAdmits2,Prior_MCDisch2,Licenensed_Beds_Units14,Unlicenensed_Beds_Units19
Southeast Indiana,06-SL,2ND OCCUPANT,3,2,(1),0,0,0,0,0,2,2,0,0,0,0,0,2,25,23,(2),0,24,22,21,3,91.67%,87.50%,22,22,1,2,1,1,24,2,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,06-SL,UNOCCUPIED,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,25,23,(2),0,24,22,21,3,91.67%,87.50%,22,22,1,2,1,1,24,2,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,PRIVATE PAY,100,100,0,493,0,446,100,0,100,98,4,19,17,35,100,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,HOSPICE,23,17,(6),0,0,0,17,0,17,17,1,1,0,5,17,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,MANAGED CARE,2,7,5,0,0,0,7,0,7,7,4,3,20,18,7,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,MEDICARE,106,95,(11),0,0,0,95,0,102,97,53,30,108,114,95,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,MEDICARE ADVANTAGE,78,103,25,0,0,0,103,0,98,86,66,73,158,107,103,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,MEDICAID,136,138,2,0,0,0,138,0,138,142,2,1,1,3,138,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,BEDHOLDS,0,1,1,0,0,0,1,0,2,3,0,2,1,6,1,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,CONVERSIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,446,461,15,493,0,446,461,32,90.48%,93.51%,465,450,130,129,305,288,493,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,02-HC Legacy,PRIVATE PAY,2,2,0,14,0,13,2,0,2,2,0,0,0,0,2,0,13,14,1,14,0,13,14,0,93.03%,100.00%,14,14,0,0,0,0,14,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,02-HC Legacy,HOSPICE,1,2,1,0,0,0,2,0,2,2,0,0,0,0,2,0,13,14,1,14,0,13,14,0,93.03%,100.00%,14,14,0,0,0,0,14,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,02-HC Legacy,MEDICARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1,14,0,13,14,0,93.03%,100.00%,14,14,0,0,0,0,14,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,02-HC Legacy,MEDICARE ADVANTAGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1,14,0,13,14,0,93.03%,100.00%,14,14,0,0,0,0,14,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,02-HC Legacy,MEDICAID,9,10,1,0,0,0,10,0,10,10,0,0,0,0,10,0,13,14,1,14,0,13,14,0,93.03%,100.00%,14,14,0,0,0,0,14,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL,PRIVATE PAY,220,211,(9),0,246,218,211,0,210,218,5,3,9,13,211,0,228,241,13,0,246,218,224,29,88.79%,91.06%,234,243,5,9,13,16,253,31,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL,BEDHOLDS,0,14,14,0,0,0,13,0,11,10,0,6,2,2,13,1,228,241,13,0,246,218,224,29,88.79%,91.06%,234,243,5,9,13,16,253,31,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL,2ND OCCUPANT,9,16,7,0,0,0,0,0,14,15,0,0,2,1,0,16,228,241,13,0,246,218,224,29,88.79%,91.06%,234,243,5,9,13,16,253,31,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29,14,228,241,13,0,246,218,224,29,88.79%,91.06%,234,243,5,9,13,16,253,31,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL Legacy,LEGACY - PVT PAY,111,107,(4),0,122,112,107,0,108,106,2,1,12,9,107,0,113,109,(4),0,122,112,109,13,91.80%,89.34%,110,111,3,3,13,13,122,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL Legacy,LEGACY - BEDHOLDS,0,2,2,0,0,0,2,0,2,4,1,2,1,4,2,0,113,109,(4),0,122,112,109,13,91.80%,89.34%,110,111,3,3,13,13,122,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL Legacy,LEGACY - 2ND OCCUPANT,2,0,(2),0,0,0,0,0,0,0,0,0,0,0,0,0,113,109,(4),0,122,112,109,13,91.80%,89.34%,110,111,3,3,13,13,122,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,113,109,(4),0,122,112,109,13,91.80%,89.34%,110,111,3,3,13,13,122,0,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,06-SL,PRIVATE PAY,103,83,(20),0,115,103,83,0,83,82,3,2,4,2,68,15,116,93,(23),0,115,103,85,23,89.83%,73.91%,94,89,3,2,6,3,84,32,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,06-SL,BEDHOLDS,0,2,2,0,0,0,2,0,2,1,0,0,0,0,2,0,116,93,(23),0,115,103,85,23,89.83%,73.91%,94,89,3,2,6,3,84,32,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,06-SL,2ND OCCUPANT,12,8,(4),0,0,0,0,0,9,6,0,0,2,1,0,8,116,93,(23),0,115,103,85,23,89.83%,73.91%,94,89,3,2,6,3,84,32,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Ohio With Kingston,06-SL,UNOCCUPIED,0,0,0,0,0,0,0,23,0,0,0,0,0,0,14,9,116,93,(23),0,115,103,85,23,89.83%,73.91%,94,89,3,2,6,3,84,32,916,918,2,507,483,893,893,97,90.18%,90.20%,917,906,141,143,337,320,966,63,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,PRIVATE PAY,136,153,17,870,0,772,153,0,153,155,14,17,16,53,153,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,HOSPICE,39,43,4,0,0,0,43,0,45,44,1,5,1,8,43,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,MANAGED CARE,1,7,6,0,0,0,7,0,4,7,3,7,17,15,7,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,MEDICARE,170,137,(33),0,0,0,137,0,145,132,85,57,177,153,137,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,MEDICARE ADVANTAGE,52,68,16,0,0,0,68,0,62,63,45,49,119,92,68,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,MEDICAID,373,358,(15),0,0,0,358,0,363,363,15,11,26,40,358,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,BEDHOLDS,0,3,3,0,0,0,3,0,3,2,1,1,1,0,3,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,CONVERSIONS,2,1,(1),0,0,0,1,0,1,2,0,0,2,2,1,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,772,770,(2),870,0,772,770,100,88.78%,88.51%,776,768,164,147,359,363,870,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,PRIVATE PAY,13,8,(5),58,0,51,8,0,10,8,1,2,0,3,8,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,HOSPICE,12,7,(5),0,0,0,7,0,8,6,0,1,0,0,7,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,MANAGED CARE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,MEDICARE,3,3,0,0,0,0,3,0,5,5,4,2,6,3,3,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,MEDICARE ADVANTAGE,1,1,0,0,0,0,1,0,0,3,0,0,5,4,1,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,MEDICAID,22,32,10,0,0,0,32,0,30,33,2,3,3,3,32,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,LEGACY - BEDHOLDS,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,02-HC Legacy,UNOCCUPIED,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,51,52,1,58,0,51,52,6,87.64%,89.66%,53,55,7,8,15,14,58,0,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL,PRIVATE PAY,334,313,(21),0,359,332,313,0,310,316,10,14,24,26,313,0,341,328,(13),0,359,332,324,35,92.60%,90.25%,325,330,16,18,31,32,359,4,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL,BEDHOLDS,0,12,12,0,0,0,11,0,12,10,4,4,7,6,11,1,341,328,(13),0,359,332,324,35,92.60%,90.25%,325,330,16,18,31,32,359,4,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL,2ND OCCUPANT,7,3,(4),0,0,0,0,0,4,4,2,0,0,0,0,3,341,328,(13),0,359,332,324,35,92.60%,90.25%,325,330,16,18,31,32,359,4,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35,0,341,328,(13),0,359,332,324,35,92.60%,90.25%,325,330,16,18,31,32,359,4,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL Legacy,LEGACY - PVT PAY,102,102,0,0,110,103,102,0,103,100,4,3,9,9,102,0,106,107,1,0,110,103,105,5,93.69%,95.45%,107,106,4,5,10,9,110,3,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL Legacy,LEGACY - BEDHOLDS,0,2,2,0,0,0,2,0,1,3,0,2,1,0,2,0,106,107,1,0,110,103,105,5,93.69%,95.45%,107,106,4,5,10,9,110,3,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL Legacy,LEGACY - 2ND OCCUPANT,4,3,(1),0,0,0,1,0,3,3,0,0,0,0,0,3,106,107,1,0,110,103,105,5,93.69%,95.45%,107,106,4,5,10,9,110,3,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,106,107,1,0,110,103,105,5,93.69%,95.45%,107,106,4,5,10,9,110,3,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,05-IL,PRIVATE PAY,116,118,2,0,126,116,118,0,118,119,0,0,5,5,100,18,133,139,6,0,126,116,119,7,91.75%,94.44%,140,140,2,0,6,6,107,39,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,05-IL,BEDHOLDS,0,1,1,0,0,0,1,0,2,1,2,0,0,1,0,1,133,139,6,0,126,116,119,7,91.75%,94.44%,140,140,2,0,6,6,107,39,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,05-IL,2ND OCCUPANT,17,20,3,0,0,0,0,0,20,20,0,0,1,0,0,20,133,139,6,0,126,116,119,7,91.75%,94.44%,140,140,2,0,6,6,107,39,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southwest Indiana,05-IL,UNOCCUPIED,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,133,139,6,0,126,116,119,7,91.75%,94.44%,140,140,2,0,6,6,107,39,"1,403","1,396",(7),928,595,"1,374","1,370",153,90.24%,89.95%,"1,402","1,399",193,178,421,424,"1,504",46,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
