Facility Name,BeginDate,EndDate,PayerName,Proration,SpclRate,Amount,Pct,Monthly,HospHold,HospHoldAmount,HospPct,HospHoldMonthly,TherLv,TherLvHoldAmount,TherLvPct,TherLvHoldMonthly,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,315,0,0,1,315,0,0,1,315,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,337,0,0,1,337,0,0,1,337,0,0,
Norwich Springs Health Campus HC,2/1/2025,12/31/2025,Private HCC,1,1,339,0,0,1,339,0,0,1,339,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,337,0,0,1,337,0,0,1,337,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,349,0,0,1,349,0,0,1,349,0,0,
Norwich Springs Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,329,0,0,1,329,0,0,1,329,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,368,0,0,1,368,0,0,1,368,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,347,0,0,1,347,0,0,1,347,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,402,0,0,1,402,0,0,1,402,0,0,
Norwich Springs Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,379,0,0,1,379,0,0,1,379,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,336,0,0,1,336,0,0,1,336,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,317,0,0,1,317,0,0,1,317,0,0,
Norwich Springs Health Campus HC,3/30/2022,,Hospice Insurance,0,1,219.63,0,0,0,0,0,0,0,0,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,368,0,0,1,368,0,0,1,368,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,347,0,0,1,347,0,0,1,347,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,372,0,0,1,372,0,0,1,372,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,351,0,0,1,351,0,0,1,351,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,423,0,0,1,423,0,0,1,423,0,0,
Norwich Springs Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,399,0,0,1,399,0,0,1,399,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,381,0,0,1,381,0,0,1,381,0,0,
Norwich Springs Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,359,0,0,1,359,0,0,1,359,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,334,0,0,1,334,0,0,1,334,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,315,0,0,1,315,0,0,1,315,0,0,
Norwich Springs Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,329,0,0,1,329,0,0,1,329,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,381,0,0,1,381,0,0,1,381,0,0,
Norwich Springs Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,359,0,0,1,359,0,0,1,359,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,336,0,0,1,336,0,0,1,336,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,317,0,0,1,317,0,0,1,317,0,0,
Norwich Springs Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,349,0,0,1,349,0,0,1,349,0,0,
Norwich Springs Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,329,0,0,1,329,0,0,1,329,0,0,
Norwich Springs Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,347,0,0,1,347,0,0,1,347,0,0,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4320,0,1,1,4320,0,1,1,4320,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3963,0,1,1,3963,0,1,1,3963,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3824,0,1,1,3824,0,1,1,3824,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,3715,0,1,1,3715,0,1,1,3715,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3408,0,1,1,3408,0,1,1,3408,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3824,0,1,1,3824,0,1,1,3824,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4304,0,1,1,4304,0,1,1,4304,0,1,
Norwich Springs Health Campus SL,2/1/2025,12/31/2025,Private SL,2,1,3949,0,1,1,3949,0,1,1,3949,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4443,0,1,1,4443,0,1,1,4443,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4076,0,1,1,4076,0,1,1,4076,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4473,0,1,1,4473,0,1,1,4473,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4104,0,1,1,4104,0,1,1,4104,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,457,0,1,1,457,0,1,1,457,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,419,0,1,1,419,0,1,1,419,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,3735,0,1,1,3735,0,1,1,3735,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3427,0,1,1,3427,0,1,1,3427,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4320,0,1,1,4320,0,1,1,4320,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3963,0,1,1,3963,0,1,1,3963,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3963,0,1,1,3963,0,1,1,3963,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4013,0,1,1,4013,0,1,1,4013,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4579,0,1,1,4579,0,1,1,4579,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4201,0,1,1,4201,0,1,1,4201,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4791,0,1,1,4791,0,1,1,4791,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4395,0,1,1,4395,0,1,1,4395,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4320,0,1,1,4320,0,1,1,4320,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3963,0,1,1,3963,0,1,1,3963,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,3749,0,1,1,3749,0,1,1,3749,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3439,0,1,1,3439,0,1,1,3439,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,380,0,1,1,380,0,1,1,380,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,349,0,1,1,349,0,1,1,349,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4843,0,1,1,4843,0,1,1,4843,0,1,
Norwich Springs Health Campus SL,10/1/2025,12/31/2025,Private SL,2,1,4569,0,1,1,4569,0,1,1,4569,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4320,0,1,1,4320,0,1,1,4320,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3963,0,1,1,3963,0,1,1,3963,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,443,0,1,1,443,0,1,1,443,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,406,0,1,1,406,0,1,1,406,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4507,0,1,1,4507,0,1,1,4507,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4135,0,1,1,4135,0,1,1,4135,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4052,0,1,1,4052,0,1,1,4052,0,1,
Norwich Springs Health Campus SL,6/14/2023,,Private SL,3,1,3657,0,1,1,3657,0,1,1,3657,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4417,0,1,1,4417,0,1,1,4417,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,4052,0,1,1,4052,0,1,1,4052,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,3656,0,1,1,3656,0,1,1,3656,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3354,0,1,1,3354,0,1,1,3354,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,3570,0,1,1,3570,0,1,1,3570,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3275,0,1,1,3275,0,1,1,3275,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4320,0,1,1,4320,0,1,1,4320,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3963,0,1,1,3963,0,1,1,3963,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,443,0,1,1,443,0,1,1,443,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,406,0,1,1,406,0,1,1,406,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4843,0,1,1,4843,0,1,1,4843,0,1,
Norwich Springs Health Campus SL,10/1/2025,12/31/2025,Private SL,2,1,4569,0,1,1,4569,0,1,1,4569,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,3719,0,1,1,3719,0,1,1,3719,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3412,0,1,1,3412,0,1,1,3412,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4320,0,1,1,4320,0,1,1,4320,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3963,0,1,1,3963,0,1,1,3963,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4108,0,1,1,4108,0,1,1,4108,0,1,
Norwich Springs Health Campus SL,2/1/2025,12/31/2025,Private SL,2,1,3769,0,1,1,3769,0,1,1,3769,0,1,
Norwich Springs Health Campus SL,1/1/2026,12/31/2026,Private SL,2,1,4284,0,1,1,4284,0,1,1,4284,0,1,
Norwich Springs Health Campus SL,1/1/2025,12/31/2025,Private SL,2,1,3930,0,1,1,3930,0,1,1,3930,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Hospice Private,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Hospice Private,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7915,0,1,1,7915,0,1,1,7915,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7915,0,1,1,7915,0,1,1,7915,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,9210,0,1,1,9210,0,1,1,9210,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,8689,0,1,1,8689,0,1,1,8689,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7321,0,1,1,7321,0,1,1,7321,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,9191,0,1,1,9191,0,1,1,9191,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,8510,0,1,1,8510,0,1,1,8510,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,8499,0,1,1,8499,0,1,1,8499,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,6/14/2023,,Private AL,3,1,6226,0,1,1,6226,0,1,1,6226,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7915,0,1,1,7915,0,1,1,7915,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,12/9/2022,,Private AL,1,1,212,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,9/6/2018,,Hospice Private,0,1,244.69,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,6724,0,1,1,6724,0,1,1,6724,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,9210,0,1,1,9210,0,1,1,9210,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,8689,0,1,1,8689,0,1,1,8689,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7998,0,1,1,7998,0,1,1,7998,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7475,0,1,1,7475,0,1,1,7475,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,9191,0,1,1,9191,0,1,1,9191,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,8510,0,1,1,8510,0,1,1,8510,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7915,0,1,1,7915,0,1,1,7915,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,6/14/2023,,Private AL,3,1,6226,0,1,1,6226,0,1,1,6226,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,9191,0,1,1,9191,0,1,1,9191,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,8510,0,1,1,8510,0,1,1,8510,0,1,
Novi Lakes Health Campus AL,6/14/2023,,Private AL,3,1,6226,0,1,1,6226,0,1,1,6226,0,1,
Novi Lakes Health Campus AL,6/14/2023,,Private AL,1,1,273,0,0,1,273,0,0,1,273,0,0,
Novi Lakes Health Campus AL,6/14/2023,,Private AL,3,1,7229,0,1,1,7229,0,1,1,7229,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7928,0,1,1,7928,0,1,1,7928,0,1,
Novi Lakes Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7479,0,1,1,7479,0,1,1,7479,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,9191,0,1,1,9191,0,1,1,9191,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,8510,0,1,1,8510,0,1,1,8510,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7915,0,1,1,7915,0,1,1,7915,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Hospice Private,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,6/14/2023,,Private AL,1,1,234,0,0,1,234,0,0,1,234,0,0,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7907,0,1,1,7907,0,1,1,7907,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7321,0,1,1,7321,0,1,1,7321,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7915,0,1,1,7915,0,1,1,7915,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7907,0,1,1,7907,0,1,1,7907,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7321,0,1,1,7321,0,1,1,7321,0,1,
Novi Lakes Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,7907,0,1,1,7907,0,1,1,7907,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7321,0,1,1,7321,0,1,1,7321,0,1,
Novi Lakes Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7329,0,1,1,7329,0,1,1,7329,0,1,
Novi Lakes Health Campus HC,4/19/2022,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,12/3/2016,,Hospice Private,0,1,165.83,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,7/1/2020,,BC/BS OF MI COMMERCIAL,0,1,465.77,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,2/17/2022,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,7/10/2020,,BC/BS OF MI COMMERCIAL,0,1,465.77,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,2/4/2021,,PRIORITY HLTH MI MCR ADV,0,1,432.4,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/15/2018,,Insurance Per Diem,0,1,444.22,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,11/1/2019,,BLUE CARE NETWORK MI COMM,0,1,419.79,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,3/5/2020,,BC/BS OF MI COMMERCIAL,0,1,454.41,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,11/14/2016,,Hospice Private,0,1,165.83,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,5/30/2020,,PRIORITY HLTH MI MCR ADV,0,1,468,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,5/18/2022,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,9/14/2021,,Insurance Per Diem,0,1,245.17,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,7/14/2021,,PRIORITY HLTH MI MCR ADV,0,1,432.4,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/1/2018,,Medicare A Replacement,0,1,477.36,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,4/1/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,7/21/2020,,BC/BS OF MI COMMERCIAL,0,1,468.45,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,5/5/2022,,BLUE CARE NETWORK MI COMM,0,1,452.2,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/12/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,2/1/2020,,BC/BS OF MI COMMERCIAL,0,1,454.41,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,7/27/2020,,BC/BS OF MI COMMERCIAL,0,1,465.77,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,12/17/2021,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,7/9/2020,,BC/BS OF MI COMMERCIAL,0,1,452.2,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,4/27/2018,,Insurance Per Diem,0,1,444.22,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,2/19/2022,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,8/7/2018,,Insurance Per Diem,0,1,444.22,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,2/16/2017,,Hospice Private,0,1,165.83,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,5/1/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,7/31/2018,,Insurance Per Diem,0,1,444.22,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,9/29/2021,,PRIORITY HLTH MI MCR ADV,0,1,432.4,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,2/6/2023,,PRIORITY HLTH MI MCR ADV,0,1,445.93,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,4/14/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/21/2020,,BC/BS OF MI COMMERCIAL,0,1,465.77,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,9/1/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,12/4/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,3/1/2023,,PRIORITY HLTH MI MCR ADV,0,1,445.93,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,2/9/2018,,Insurance Per Diem,0,1,419.79,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,9/21/2018,,Medicare A Replacement,0,1,468,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,9/1/2016,,Hospice Private,0,1,260,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/1/2022,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/17/2022,,BLUE CARE NETWORK MI COMM,0,1,452.2,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,3/1/2020,,BC/BS OF MI COMMERCIAL,0,1,441.17,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,4/28/2022,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,11/18/2022,,PRIORITY HLTH MI MCR ADV,0,1,445.93,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,11/11/2022,,BLUE CARE NETWORK MI COMM,0,1,452.2,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,11/6/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,3/26/2023,,PRIORITY HLTH MI MCR ADV,0,1,445.93,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,5/23/2017,,Hospice Private,0,1,165.83,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/3/2020,,BLUE CARE NETWORK MI COMM,0,1,419.79,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,4/13/2023,,PRIORITY HLTH MI MCR ADV,0,1,445.93,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,469,0,0,1,469,0,0,1,469,0,0,
Novi Lakes Health Campus HC,4/1/2017,,Insurance Per Diem,0,1,432.91,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,6/9/2018,,Hospice Insurance,0,1,230.63,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,5/2/2022,,PRIORITY HLTH MI MCR ADV,0,1,434.21,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,11/18/2022,,Private HCC,1,1,368,0,0,0,0,0,0,0,0,0,0,
Novi Lakes Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,502,0,0,1,502,0,0,1,502,0,0,
Novi Lakes Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,474,0,0,1,474,0,0,1,474,0,0,
Novi Lakes Health Campus HC,7/5/2018,,Insurance Per Diem,0,1,444.22,0,0,0,0,0,0,0,0,0,0,
